,id,key,tset_ratio
6856,18391,abbypuppy baby back best bodypump instructor last lesmills miss months mountains nan neighborhood next nofilter official park pump puppy say six sunday sweaty tbt teach things tramp two weeks zealand,3
6858,18394,battle blog booster box camp canada card code enter giveaway gta info mega movie open pack pokemon pokemoncards pokemontcg ptcgo snymed summer toronto video watch win,18
6859,18395,anything back better bloom broccoli feel harvest house know leave months nan next nickandshellhearweddingbells one past pellet pitbull pitbullsofinstagram potato proud ready realize rescuedog rest right room rough spinach years,3
6861,18397,album also best boston come cry first fun get good know love make nan nate omg one people photo pregnant say see shoot thing think time wait weeks year,5
6863,18400,best dadlife damn get incredible job live lovemyjob magic nan netflix paicipated paied people pound project proud pure queen say time together vibe wait way wcw weeks wonder work,11
6865,18402,adventure amaze baby blogiversary brittany eat exercise favorites fitness form french giveaway habit happy healthy ice incidental love nan review ribbons rockin summer thank underrate via woman wulai,2
6873,18416,adventure austria beintrepid contiki darlingtravels fitness food fordmodelscout fxme gadventures girlboss globe goals goeverywhere lifeisbeautiful lonleyplanet model motivation newyorkcity nyc pictureperfect placestogo placestovisit tlpicks topdecker travel travelgoals travelwithme wearetravelgirls wlyg,3
6874,18417,alpha bodybuilding das fitness focus friends gain genetics goodlife gym gymjunkie gymlife hard healthy ist lovelife nicht nur picoftheday progress pump sehen sei shred sixpack sunshine und wir,4
6876,18420,amaze arm attack back core creds exercise fitlife fitness fitnessmotivation gain glut legday legs lunge muscle resistancebandsworkout resistancetraining set shoot shoulder single sixpackabs smiths squat strengthtraining trainingroutines weight workout workouts,3
6878,18423,baby crossfit datenight eat feel first fitfluential fitpregnancy fowofitness get ggs little look love make nan newmom pregnancy pregnancycravings pregnancyproblems pregnant sweatpink thank via watch week weekend weeks workout,4
6879,18424,bbg calendar challenge clean com fitmom fitness get join look love make one perfect post recipe repost seashellsandsitups sign tank tiu tiuseashells tiuteam toneitup try two use wait wod,4
6881,18426,abs back burn calories cardio cardioworkout consistencyiskey consistent equality get glut grind keep little lol minutes myweightlossjourney paner pushedthrough remain remember slack speed squat switch thebarbelle tone treadmill weightloss yesterday,5
6882,18427,cold dream every executions first get great kingsmiler life little nan one quit race run runner show sometimes studio tell theexecutionproject thing things think time week year yoga,5
6884,18430,amaze biggestloser deserve finale get girl good know let life look lose love luckyeats make noah one picture please right save see time tweet voice voicesavenoah vote way weight,4
6885,18432,black bread complimentary enchiladas good hint homemade loaf massaman may mean messy morning nature one onions othello outdoors outside paint pepper picture plantbased plus potato products profile save tree zucchini,9
6886,18434,banana beef broccoli butter chicken cleaneating cleaneatingrecipe coconut creamy easy easyhealthyrecipes foodblog garlic get healthyrecipe healthyrecipes homemade lamb maple muffins oven pork recipe recipeblog roast salad salmon sauce shrimp zucchini,2
6888,18436,asics asicsfrontrunner asicsfrontrunneruk asicsrunner determine fitfamuk fitfluential fitgirlsfast fuherfasterstronger iloverunning irunthisbody life make miles run runforfun runlikeagirl runner runnershigh runnershoutout runnersofinstagram runnersworld runtoinspire see shapesquad tdrunner thespeedproject ultrarunning warriorup womensrunningcommunity,3
6889,18437,acorn blog brussel burger dinner head obsess october officially onions ontheblog outerwear owner peanut pepper plaid please project protein quick ready real recipe rejuvenate relax roast saturday sprout squash veggie,2
6891,18439,also apples bowl butter child chocolate cup dark eat fat favorite food foods get halloween make mix mixture one pay peanut rdapproved rdsofinstagram serve share step stick tbs together yogu,1
6892,18441,also back change chaseyourdreams coach easy excite feel get guy know lift live love make marathon mile morning need run sock spin squat tear tomorrow train trx want work,4
6896,18446,action golf hair life look love lulusimonstudio make makeup memories miami move much nan next nojp olayagolf one padres perfect phi pitbull summer thank tip use vogue week welcometocalifornia women,3
6897,18448,activities baby blog christmas craft diy easy fall food gift giveaway halloween kid learn little love make mom momlife moms nan parent pumpkin recipe review teach theforeveeacher toddler toddlers via,3
6898,18449,bake beauty blush chicken colourpop concealer crockpot easy eyeshadow foundation glow infallible lip liquid matte maybelline milani nail nan oreal palette peach pics powder quick review sephora swatches wet wild,2
6899,18453,adentro babes bonito las makeup marcas mexicanas momento mua muslos nan ngulo ngulos parecen photoshoot pierna pink poada pompis por puliendo real tapfordeets wear wednesday,5
6900,18455,add amaze build business entrepreneur entresumdfw excite get great know learn love make one people quote right see sta success think ticket time video want work year,18
